,USDC price,USDT price,Average USD price
2104,371.2447449574987,374.4165545414255,372.8306497494621
2105,376.0558570944229,376.6174626993409,376.3366598968819
2106,373.7253220978339,373.4871196750741,373.606220886454
2107,370.6873869221246,375.6808392560605,373.18411308909253
2108,375.9632218640184,375.7995393035108,375.8813805837646
2109,376.1514921272982,376.36134613358377,376.256419130441
2110,374.06845464,374.1081359124493,374.0882952762247
2111,374.18540723521767,374.97995167594223,374.58267945558
2112,376.6842944178808,375.7500508119091,376.21717261489493
2113,376.5284592331627,375.7500508119091,376.1392550225359
2114,375.9558881894874,373.50697358097096,374.7314308852292
2115,375.8478587168672,373.4751303009718,374.66149450891953
2116,377.7094297049891,374.65385975960425,376.18164473229666
2117,375.7919744842804,374.65385975960425,375.2229171219423
2118,374.5507524768189,373.6506065156391,374.10067949622896
2119,374.8353164976655,373.6506065156391,374.24296150665225
2120,375.0917672222222,375.8747924437487,375.48327983298543
2121,374.7393474195758,376.0346197524465,375.3869835860111
2122,376.1502299507024,376.2760517598814,376.2131408552919
2123,376.2934847741553,376.1916329560872,376.2425588651212
2124,376.68517604660576,376.3251813980659,376.5051787223358
2125,376.971734007876,374.4331183236801,375.7024261657781
2126,374.8980959327441,374.42820898818553,374.66315246046486
2127,376.8172911602454,374.42820898818553,375.62275007421545
2128,377.16992023165767,374.4217821145668,375.7958511731122
2129,375.22876776209546,374.4144685064308,374.82161813426313
2130,377.4397151419784,374.4144685064308,375.9270918242046
2131,377.6861546229725,376.6902006075689,377.18817761527066
2132,374.9875420982143,376.6451506074817,375.816346352848
2133,376.9130450012812,374.3919333333333,375.6524891673073
2134,376.1602538743754,374.37733922831967,375.2687965513476
2135,376.1602538743754,376.82561860622695,376.4929362403012
2136,376.35291835945486,376.8795535406494,376.6162359500521
2137,376.5232684995283,376.9394060090186,376.73133725427346
2138,378.78317784650335,376.9394060090186,377.861291927761
2139,375.5178408165292,376.9561039069284,376.2369723617288
2140,375.5178408165292,376.9561039069284,376.2369723617288
2141,376.7774596394569,376.9617987839238,376.8696292116904
2142,376.8097736981191,376.9617987839238,376.8857862410215
2143,375.5438202749584,376.9617987839238,376.25280952944115
2144,381.95578643552216,374.6775765610306,378.31668149827635
2145,375.6171574427207,374.6775765610306,375.14736700187564
2146,375.3554051130851,376.91696542473954,376.1361852689123
2147,376.6145187748693,376.9453843952917,376.7799515850805
2148,376.75892593321794,377.43889974101216,377.09891283711505
2149,376.8011559993801,377.43889974101216,377.12002787019617
2150,375.5004466262567,375.65632684187153,375.5783867340641
2151,375.4429920329437,375.6098248407269,375.5264084368353
2152,375.35641554269,375.6098248407269,375.48312019170845
2153,389.48329983705247,375.6098248407269,382.54656233888966
2154,376.0450424953782,377.8400849364838,376.942563715931
2155,376.9716914023607,377.86137592258814,377.4165336624744
2156,378.04287670380415,378.5469018086499,378.29488925622707
2157,377.0243290408497,376.1664596153846,376.59539432811715
2158,375.5256785751552,376.1664596153846,375.8460690952699
2159,375.6550508803101,378.0998743602353,376.8774626202727
2160,378.2952827956575,378.3202678016421,378.3077752986498
2161,376.8896096763383,377.1659234010821,377.02776653871024
2162,380.1922705826868,377.1659234010821,378.6790969918844
2163,376.8484368569726,377.0033660605744,376.9259014587735
2164,370.37583273353823,376.71740265078734,373.5466176921628
2165,377.7031113700161,376.2881667880045,376.9956390790103
2166,379.5692474708177,375.1019527719605,377.3356001213891
2167,374.61905210420144,375.86755333514014,375.2433027196708
2168,374.3191058985236,374.6095317361696,374.46431881734657
2169,376.55285447842505,376.8356871027993,376.69427079061217
2170,374.480699275898,376.8356871027993,375.65819318934865
2171,376.78856607898047,376.8356871027993,376.8121265908899
2172,376.78856607898047,376.8407237764306,376.81464492770556
2173,376.78856607898047,374.4533633105441,375.6209646947623
2174,376.9804204963898,374.4533633105441,375.71689190346694
2175,379.5329932860568,376.6551577104069,378.09407549823186
2176,374.447324828084,376.6226448539299,375.5349848410069
2177,379.8081713083872,374.3860000088362,377.0970856586117
2178,374.36328656022897,374.3700943931119,374.36669047667044
2179,374.3213058017391,374.6657011793068,374.4935034905229
2180,374.1913027536472,374.331932455497,374.2616176045721
2181,373.6956616891953,375.9230381894912,374.80934993934324
2182,373.38645133333335,373.670910378851,373.52868085609214
2183,373.38645133333335,375.9083818359324,374.6474165846329
2184,373.3873457569555,373.43201193779726,373.40967884737637
2185,373.2116635483967,373.43201193779726,373.321837743097
2186,377.3869764954571,375.3444329534744,376.36570472446573
2187,375.4256339580875,375.4630977541372,375.4443658561123
2188,375.4256339580875,375.4799929741168,375.45281346610216
2189,369.95855876505976,373.0928237473538,371.52569125620676
2190,373.703264364064,375.26822374435454,374.48574405420925
2191,372.6330474929184,375.4176903260557,374.02536890948704
2192,377.095557644689,375.42776453347767,376.2616610890833
2193,372.85508650247857,375.32084797137566,374.0879672369271
2194,372.359769,373.0395910791614,372.6996800395807
2195,372.2808728465176,375.3064152624293,373.7936440544735
2196,371.96245,375.254358606853,373.6084043034265
2197,371.96245,372.9627228351968,372.4625864175984
2198,372.2826343430099,372.9289603138928,372.60579732845133
2199,374.682607545045,372.8921975777116,373.7874025613783
2200,372.9958906631618,372.8921975777116,372.94404412043673
2201,375.5791674293451,375.676880161756,375.6280237955506
2202,374.282603067048,375.4079099025473,374.8452564847977
2203,371.5145985089674,374.22337855271707,372.8689885308422
2204,375.5681141700151,373.2571587729235,374.41263647146934
2205,373.37623799261286,375.461479105,374.41885854880644
2206,373.2899456756547,375.461479105,374.37571239032735
2207,371.9388278491536,373.2176742927901,372.5782510709719
2208,375.6958568733216,375.8116795105162,375.7537681919189
2209,375.6958568733216,376.01857331235095,375.85721509283627
2210,373.49221610857694,375.9978141532951,374.74501513093605
2211,371.8453345907588,376.0203441757761,373.93283938326744
2212,375.763454661061,373.7674256368293,374.7654401489451
2213,373.5401146976694,373.74018963497,373.6401521663197
2214,374.3701760299626,373.6847727457173,374.0274743878399
2215,373.37874347163074,373.5163375,373.44754048581535
2216,374.8323743581161,375.86815315659226,375.3502637573542
2217,374.4219352415325,375.9101858415445,375.1660605415385
2218,377.8164642907464,373.66853939078567,375.74250184076607
2219,377.8164642907464,373.64221197706,375.7293381339032
2220,373.8075,373.40999436891553,373.6087471844578
2221,373.8075,376.1550780584514,374.9812890292257
2222,373.8075,373.7916313103448,373.7995656551724
2223,373.8075,373.7916313103448,373.7995656551724
2224,373.7954096957878,373.6016262368048,373.6985179662963
2225,373.7954096957878,375.7873505026668,374.7913800992273
2226,375.4830501206153,375.7873505026668,375.63520031164103
2227,375.4830501206153,373.52127935416473,374.50216473739
2228,376.0362493665433,373.52127935416473,374.778764360354
2229,376.0495055974277,373.52127935416473,374.78539247579624
2230,376.6650780559849,376.1803044083281,376.42269123215647
2231,376.84043775864535,374.54673353841326,375.6935856485293
2232,376.9994027458928,374.3638435651417,375.68162315551723
2233,435.2778370787132,376.6458532466693,405.96184516269125
2234,376.5289494023312,376.6458532466693,376.5874013245002
2235,377.3421058908744,376.9121261278932,377.1271160093838
2236,377.6154524532398,376.9121261278932,377.2637892905665
2237,377.831102748182,374.8822815384616,376.35669214332177
2238,377.0670009321031,374.8444999162223,375.9557504241627
2239,377.1364659335075,376.30225215738295,376.71935904544523
2240,378.7802906850231,378.469696197261,378.624993441142
2241,376.6607447800398,380.21884447765007,378.43979462884494
2242,381.0728462473902,380.21884447765007,380.64584536252016
2243,380.6909855756361,378.4864498026229,379.58871768912945
2244,380.280066,378.4734731861067,379.3767695930533
2245,381.3963070220939,378.4734731861067,379.9348901041003
2246,381.3489673258629,378.83730366903495,380.0931354974489
2247,379.2483220004091,378.8238916,379.03610680020455
2248,381.1870165029475,378.8238916,380.00545405147375
2249,380.3560861867549,378.7731645016241,379.5646253441895
2250,379.9039274081976,378.66387247769467,379.28389994294616
2251,374.88535,378.66387247769467,376.77461123884734
2252,393.3985227663399,380.7633067248576,387.08091474559876
2253,378.6675916666667,378.4827924532025,378.5751920599346
2254,380.9647134341054,380.98493233825945,380.97482288618244
2255,382.9957764500352,382.78159849359696,382.88868747181607
2256,383.2401261002975,383.3566090099756,383.29836755513656
2257,386.3107885137571,383.60160689009626,384.95619770192667
2258,381.8538298320576,382.8379116288049,382.3458707304312
2259,383.9427596789965,382.4641117271877,383.20343570309205
2260,377.8679677574838,382.28671810858697,380.0773429330354
2261,382.0280440161762,382.09769471030137,382.06286936323875
2262,383.9964180063438,384.2523234999725,384.12437075315813
2263,381.7049789086577,381.93546540096304,381.8202221548104
2264,381.7049789086577,384.20876780389256,382.95687335627514
2265,381.7049789086577,384.1864402125381,382.94570956059795
2266,381.3175069725255,384.1143100306229,382.7159085015742
2267,383.4389488236168,381.45630818668354,382.4476285051502
2268,381.7850931249999,382.9653733173214,382.37523322116067
2269,379.98888753842766,382.9653733173214,381.4771304278745
2270,379.98888753842766,380.6651582846853,380.32702291155647
2271,383.009881080332,380.0949023346016,381.55239170746677
2272,380.5098621351684,382.3751853058946,381.44252372053154
2273,378.76229272186646,381.4603635811338,380.1113281515001
2274,379.099664913286,378.9906047903567,379.04513485182133
2275,378.7825227722949,379.9760713211885,379.3792970467417
2276,378.62947945630975,381.0662170113776,379.8478482338437
2277,383.8485454829661,381.0662170113776,382.45738124717184
2278,382.14017536172577,378.55559600303127,380.34788568237855
2279,377.768196518394,378.3460712440263,378.0571338812101
2280,378.4822298873552,380.6891093826208,379.585669634988
2281,380.7197065866008,380.6891093826208,380.70440798461084
2282,380.5352456890719,380.7591364735637,380.6471910813178
2283,378.9647998343231,378.45541538538606,378.7101076098546
2284,379.3758614865903,378.45541538538606,378.91563843598817
2285,378.62514626399866,378.3319411158593,378.478543689929
2286,381.6292598953154,378.20596810933125,379.9176140023233
2287,378.3299056396432,378.1799795650827,378.2549426023629
2288,381.5209029308042,380.4175273991325,380.9692151649683
2289,380.4822880730696,380.4617059546121,380.47199701384085
2290,380.057170778085,378.2252392532428,379.1412050156639
2291,379.9356323863454,378.2252392532428,379.0804358197941
2292,378.2320468532288,380.633790540675,379.4329186969519
2293,378.0029269760114,378.0770575126194,378.0399922443154
2294,377.02584897781423,377.7641022808952,377.3949756293547
2295,378.00640530347687,377.7641022808952,377.88525379218606
2296,377.3165735044777,377.7641022808952,377.54033789268647
2297,378.8406440625455,377.7641022808952,378.3023731717203
2298,378.81800533587307,378.8451413163882,378.83157332613064
2299,386.8545151515152,379.98859634676745,383.42155574914136
2300,377.5226217252008,380.03517790321627,378.77889981420856
2301,377.0771117704517,377.6846533333333,377.3808825518925
2302,377.7811857039624,377.6520814814815,377.71663359272196
2303,379.68264303427264,379.9234748038212,379.8030589190469
2304,378.274635648756,379.9234748038212,379.09905522628856
2305,377.3726472484311,377.5693810797197,377.4710141640754
2306,379.3303994824974,377.5693810797197,378.44989028110854
2307,379.9589879954427,379.7653836828789,379.8621858391608
2308,379.6889971587158,379.8477527886744,379.76837497369513
2309,378.8201173880932,377.5526045090572,378.18636094857516
2310,378.9893113237422,379.9292536326545,379.45928247819836
2311,380.5987888223258,377.6974798660473,379.14813434418653
2312,379.763442597445,380.0121032366456,379.8877729170453
2313,376.9978177237565,377.7387169317115,377.368267327734
2314,378.4677990041992,377.66667105920845,378.06723503170383
2315,378.2979788214272,377.66667105920845,377.9823249403178
2316,378.5417188372102,379.9738397484912,379.2577792928507
2317,377.7424093586898,377.7648071715385,377.75360826511417
2318,378.7801412319821,380.0767392149753,379.4284402234787
2319,378.9524827542801,380.0767392149753,379.51461098462767
2320,376.64529020307134,380.0767392149753,378.3610147090233
2321,379.1507970233877,380.0767392149753,379.6137681191815
2322,379.1507970233877,380.06371527117744,379.60725614728256
2323,379.3272819729037,379.9421778808153,379.63472992685945
2324,379.3272819729037,379.9421778808153,379.63472992685945
2325,376.56706,379.834986098904,378.20102304945203
2326,378.431542176212,379.5763641907005,379.00395318345625
2327,380.3222856236478,380.1227941319519,380.2225398777998
2328,377.8036603394698,380.0332813462105,378.9184708428402
2329,378.3015014371781,380.0332813462105,379.1673913916943
2330,379.87638102007776,380.0332813462105,379.95483118314417
2331,378.0789964110536,380.1802308342702,379.1296136226619
2332,378.0789964110536,380.1802308342702,379.1296136226619
2333,381.2285732826301,377.9213068962807,379.5749400894554
2334,380.3447378149917,380.2149875511042,380.2798626830479
2335,378.679630569839,380.2149875511042,379.4473090604716
2336,378.12998578204895,377.9830192843953,378.0565025332221
2337,378.10229783744944,377.833093460925,377.96769564918725
2338,384.5178042740771,380.1018431373298,382.3098237057035
2339,378.7011790986052,380.13612360014986,379.41865134937757
2340,377.64801,377.6922999233273,377.6701549616637
2341,379.9139991048871,377.6922999233273,378.8031495141072
2342,379.9139991048871,379.77787152944944,379.84593531716826
2343,379.9457765107914,377.17598497345193,378.56088074212164
2344,377.0213066136759,377.17598497345193,377.09864579356395
2345,377.2541371830638,377.1568161885488,377.2054766858063
2346,379.4200438497701,379.4145815109669,379.41731268036847
2347,378.70596409327743,379.4145815109669,379.0602728021222
2348,376.3026214693475,379.4408084682072,377.8717149687774
2349,377.8271990151108,379.4408084682072,378.634003741659
2350,379.59122967557136,379.498895725757,379.5450627006642
2351,378.90314840689234,378.9003162747063,378.9017323407993
2352,375.8657476403128,375.32800354852304,375.59687559441795
2353,375.58811982000304,376.5921121847213,376.09011600236215
2354,375.62438453450494,376.68405925543794,376.15422189497144
2355,376.60501909728896,374.454502061492,375.5297605793905
2356,374.8913619076112,374.454502061492,374.6729319845516
2357,375.7676163784006,375.5048900547458,375.6362532165732
2358,375.7676163784006,375.5048900547458,375.6362532165732
2359,374.4166033419133,374.40107147729486,374.4088374096041
2360,374.2474170721361,374.39657886072905,374.3219979664326
2361,374.2474170721361,374.3847659203601,374.3160914962481
2362,374.3048726773391,374.3847659203601,374.34481929884964
2363,375.6355792761571,374.37523701156425,375.0054081438607
2364,387.56618863138,374.33546866542383,380.9508286484019
2365,376.8325515841854,376.5926975311421,376.71262455766373
2366,377.1530167942146,376.6131377523877,376.8830772733011
2367,374.7289769152549,376.6582004966171,375.693588705936
2368,376.156936505226,376.6724054159332,376.4146709605796
2369,374.6651098347961,376.7653550016835,375.7152324182398
2370,376.3613785000669,376.7993205274311,376.580349513749
2371,375.6841149937591,374.5529333333333,375.1185241635462
2372,376.909942131374,376.8542600016734,376.8821010665237
2373,370.927142979291,371.76466844388784,371.3459057115894
2374,367.1613755607613,371.953710108635,369.55754283469815
2375,374.3310661055041,371.5478881942152,372.9394771498596
2376,371.0963236426285,367.9033139562224,369.49981879942544
2377,369.0995154076704,369.8439467626922,369.4717310851813
2378,371.7550773208193,369.8439467626922,370.79951204175575
2379,369.73805400926136,370.3548132309628,370.0464336201121
2380,370.051955923043,370.3548132309628,370.2033845770029
2381,368.4902971199693,370.35598146118974,369.4231392905795
2382,370.7694666759833,370.39323549527273,370.58135108562806
2383,370.9880596487468,370.39323549527273,370.69064757200977
2384,368.41074245508366,367.9665153907529,368.18862892291827
2385,369.6831510978904,369.9328403905944,369.80799574424236
2386,368.0012111640813,369.9328403905944,368.9670257773379
2387,369.8020590526575,370.04130675055234,369.9216829016049
2388,369.1693324603357,370.1820252934272,369.6756788768814
2389,370.8626439133025,370.1820252934272,370.52233460336487
2390,371.4885731067647,368.2274392000001,369.8580061533824
2391,370.5069700395617,368.1416988527015,369.3243344461316
2392,369.7653485290418,370.3273418468474,370.04634518794455
2393,368.22532675803046,370.3273418468474,369.27633430243895
2394,365.9568891303045,368.0769254052302,367.01690726776735
2395,371.3865520855665,367.99809254221856,369.69232231389253
2396,370.4025954109646,370.84430278650416,370.62344909873434
2397,372.3603627866872,372.3389486042663,372.3496556954767
2398,370.6315118156055,370.4769038773536,370.5542078464796
2399,373.2030352776487,370.4769038773536,371.83996957750117
2400,371.2300462897234,370.4769038773536,370.8534750835385
2401,371.2300462897234,370.4769038773536,370.8534750835385
2402,373.6004299723364,370.4474504696436,372.02394022099
2403,373.716412548318,370.4334,372.074906274159
2404,374.48150986756593,370.42932666666667,372.45541826711633
2405,370.8614238774545,370.3708315488822,370.61612771316834
2406,372.600199000065,370.3708315488822,371.48551527447364
2407,370.7145505087248,372.6867562939951,371.70065340135994
2408,369.8086019156345,370.54495,370.1767759578172
2409,370.497946420682,372.6060324158739,371.55198941827797
2410,372.2408504259191,370.3560865,371.2984684629596
2411,373.3565782079049,370.3560865,371.85633235395244
2412,371.7016639022091,370.1549291358025,370.9282965190058
2413,381.0195677002584,369.0355015534952,375.0275346268768
2414,369.10236738687337,370.9585407146205,370.0304540507469
2415,372.809722421882,370.9434301604909,371.87657629118644
2416,373.637090692565,370.9434301604909,372.29026042652794
2417,372.0559428367161,370.9434301604909,371.4996864986035
2418,367.594513610905,370.88596126285785,369.24023743688144
2419,369.0746304006355,370.8233830103254,369.94900670548043
2420,369.7319186013128,370.8233830103254,370.2776508058191
2421,373.6597889120503,370.8677586701244,372.2637737910874
2422,367.630224,370.5430961624583,369.0866600812292
2423,371.7960362329665,368.3290010303281,370.0625186316473
2424,367.3855755,368.2474926542728,367.8165340771364
2425,370.5037605720013,367.9307073010676,369.21723393653446
2426,370.2099422484153,370.1418292614002,370.17588575490777
2427,367.97352782795406,370.121966606668,369.04774721731104
2428,367.09095766666667,370.1278726300531,368.60941514835986
2429,367.7510942414839,367.7895489783829,367.7703216099334
2430,373.6604953864846,369.6635452167624,371.6620203016235
2431,367.3561394632333,369.6065698817507,368.481354672492
2432,366.2921274548781,369.6065698817507,367.9493486683144
2433,371.2613941197442,369.612431538812,370.43691282927807
2434,373.338490168801,367.4014106698687,370.3699504193348
2435,371.1909491437712,367.3537770900284,369.2723631168998
2436,369.6349891343285,367.3466,368.49079456716424
2437,370.1261797807945,367.69371,368.90994489039724
2438,370.622205264864,369.9095881975191,370.26589673119156
2439,368.39059986523154,370.3979619569861,369.3942809111088
2440,373.9550519697899,370.3979619569861,372.17650696338796
2441,368.9500464193444,368.39598093326646,368.67301367630546
2442,369.2258627509211,368.39598093326646,368.81092184209376
2443,368.3506023906641,370.6581143930426,369.5043583918533
2444,369.00495081070585,370.7828049660264,369.8938778883661
2445,368.01773492171833,370.7884505813333,369.40309275152583
2446,367.9087851988675,368.19543536596007,368.05211028241376
2447,367.9087851988675,367.7225389140559,367.81566205646175
2448,369.956400582554,367.7225389140559,368.83946974830496
2449,367.646565703511,367.6553186493636,367.6509421764373
2450,368.63009584999855,367.6553186493636,368.14270724968105
2451,369.8116815096528,370.1816918860392,369.996686697846
2452,369.49881780057257,371.4388747836683,370.4688462921205
2453,371.1527177484358,369.5407166116503,370.346717180043
2454,372.2897124286326,369.5407166116503,370.91521452014143
2455,372.5528123086594,369.74146230452544,371.1471373065924
2456,372.6721163967047,369.7766622087696,371.22438930273717
2457,370.4761582856122,369.7766622087696,370.1264102471909
2458,373.0102564768612,372.01299407453,372.51162527569556
2459,373.0102564768612,369.7975142857143,371.40388538128775
2460,367.7050733333333,369.7975142857143,368.7512938095238
2461,373.6533816821948,369.7975142857143,371.72544798395455
2462,367.6927973333333,369.7975142857143,368.7451558095238
2463,367.633934,371.7504044467556,369.69216922337785
2464,367.5750846666666,369.6886946836279,368.63188967514725
2465,368.9219574551367,369.6886946836279,369.3053260693823
2466,368.9219574551367,371.9392659300042,370.43061169257044
2467,374.1703248473713,373.9780204999715,374.0741726736714
2468,375.7555697097504,371.9547701683365,373.85516993904344
2469,376.85247057011645,375.3082895302938,376.0803800502051
2470,378.8820568550913,378.1392303781274,378.5106436166094
2471,377.32302167618855,377.1170889027159,377.22005528945226
2472,377.32302167618855,377.1170889027159,377.22005528945226
2473,378.3805406801076,376.6998904780644,377.54021557908595
2474,378.3805406801076,376.0810315836413,377.2307861318744
2475,379.2901139388795,378.5739708509079,378.9320423948937
2476,379.2901139388795,376.4923829763079,377.8912484575937
2477,378.95545346164016,378.8107504990552,378.88310198034765
2478,381.4384405449387,379.7133531620113,380.575896853475
2479,380.2540170471876,378.8251835384616,379.5396002928246
2480,381.6583484751142,378.8251835384616,380.2417660067879
2481,379.1387875875094,378.8251835384616,378.9819855629855
2482,378.8023454597606,378.8251835384616,378.81376449911113
2483,381.2685461267026,378.8251835384616,380.04686483258206
2484,379.7925154123544,378.7616317200449,379.27707356619965
2485,378.93086058489786,381.0467158677396,379.9887882263187
2486,381.4133340392895,380.299454551036,380.8563942951628
2487,382.62919466650186,381.890801407172,382.2599980368369
2488,379.8646945626006,381.890801407172,380.8777479848863
2489,381.48227615962026,381.890801407172,381.68653878339614
2490,382.8648657839153,381.890801407172,382.3778335955436
2491,380.0956548596062,379.4440207390564,379.7698377993313
2492,379.2653841277312,379.0397613283859,379.15257272805854
2493,379.2653841277312,378.9574529105978,379.1114185191645
2494,383.9773846044599,378.6366239362719,381.30700427036595
2495,381.0617815130864,380.60193711924745,380.8318593161669
2496,375.8324329250474,378.194269751765,377.0133513384062
2497,380.77685544806855,378.1318995591007,379.4543775035846
2498,380.8597663768453,378.1318995591007,379.495832967973
2499,380.8597663768453,378.1318995591007,379.495832967973
2500,380.8597663768453,377.8003515042024,379.3300589405238
2501,403.2088148929047,377.6405228252621,390.4246688590834
2502,377.378947611163,376.99333384325024,377.18614072720663
2503,379.37044201019967,376.99333384325024,378.1818879267249
2504,379.37044201019967,376.4533132015927,377.91187760589617
2505,379.40490637959977,378.7436925080022,379.074299443801
2506,381.7597163160365,378.7738013538408,380.2667588349386
2507,377.1471481481482,378.7738013538408,377.9604747509945
2508,377.1471481481482,377.6456323868168,377.3963902674825
2509,381.0764616430029,378.82460500881695,379.95053332590993
2510,377.5910271204948,379.0875451756313,378.339286148063
2511,379.9466142796815,379.5918436682406,379.76922897396105
2512,380.611718972019,380.0982484216626,380.3549836968408
2513,379.2031457944669,380.3355923506472,379.769369072557
2514,379.2031457944669,380.3355923506472,379.769369072557
2515,379.2031457944669,380.3355923506472,379.769369072557
2516,378.15269458940026,378.04132736554936,378.09701097747484
2517,381.6650177163644,378.00977961307166,379.837398664718
2518,379.85494826059136,377.686343443386,378.77064585198866
2519,380.0496345668544,378.5195837998504,379.2846091833524
2520,380.7563780991564,377.373747574582,379.0650628368692
2521,381.422739226923,377.373747574582,379.3982434007525
2522,379.7271464285714,379.9823148188638,379.8547306237176
2523,380.3296084431931,380.3208371485643,380.3252227958787
2524,378.5786926251226,378.0070720914384,378.2928823582805
2525,381.16761716461656,380.82771190201976,380.99766453331813
2526,381.8878383133455,381.5736710639064,381.73075468862595
2527,381.5181512466141,381.9218314113544,381.71999132898424
2528,381.5650112297069,379.6547883559665,380.6098997928367
2529,381.65333320908087,382.0028658942468,381.82809955166385
2530,383.0849744637006,382.8512494552453,382.96811195947294
2531,385.16275482481456,384.707744866432,384.9352498456233
2532,385.4587037202732,382.5581656390178,384.00843467964546
2533,383.2400565566941,385.0297571204963,384.1349068385952
2534,387.5041399630805,386.3782416686387,386.9411908158596
2535,386.7857094023973,387.8647077876223,387.3252085950098
2536,386.6559208957172,385.8620825934325,386.25900174457485
2537,388.4861086983465,388.307046506799,388.39657760257273
2538,389.6979339417571,388.307046506799,389.00249022427806
2539,390.0598269688582,388.7885638445816,389.4241954067199
2540,386.1875653570521,388.7885638445816,387.48806460081687
2541,387.5167713603277,386.79408600623367,387.15542868328066
2542,387.5167713603277,386.6643003024879,387.0905358314078
2543,388.67878071828034,386.6643003024879,387.67154051038415
2544,392.50393904913375,389.5758061246036,391.0398725868687
2545,392.35304265006926,395.55887861812937,393.9559606340993
2546,397.0980797887683,395.55887861812937,396.32847920344886
2547,392.2187722000001,396.70048578296417,394.45962899148213
2548,399.3894037478808,396.5139626086026,397.9516831782417
2549,397.77648776781,395.424366091914,396.600426929862
2550,395.2621740485196,396.5787225810965,395.920448314808
2551,397.6577326111531,397.30093630938177,397.4793344602674
2552,397.0093267916419,397.30093630938177,397.15513155051184
2553,395.64525993983045,397.35390750453314,396.4995837221818
2554,398.3586530093066,396.1813480329487,397.2700005211276
2555,397.9656514850549,396.1813480329487,397.0734997590018
2556,400.7592080766878,396.1813480329487,398.4702780548182
2557,398.1589009562125,397.4195488959915,397.789224926102
2558,394.6591649640322,394.2429349384112,394.4510499512217
2559,393.92617438271606,394.2429349384112,394.08455466056364
2560,392.897373540741,394.7067318138617,393.8020526773014
2561,394.3964430981951,393.7080117341402,394.0522274161676
2562,393.5406221428571,393.7080117341402,393.6243169384986
2563,392.8337438510466,393.7080117341402,393.2708777925934
2564,392.7942492026841,392.5081942949168,392.6512217488005
2565,392.5280857318251,392.4917970836648,392.5099414077449
2566,394.39726344218406,392.4849857301299,393.441124586157
2567,392.34347156853545,392.1610493622342,392.25226046538484
2568,392.0708484602599,391.5619164299455,391.8163824451027
2569,392.0139026304777,391.5619164299455,391.78790953021155
2570,392.2074243360898,391.5619164299455,391.88467038301764
2571,398.8550486860046,391.2840798726274,395.06956427931595
2572,394.6358553914301,393.65495388276327,394.1454046370967
2573,392.23839358210665,393.65495388276327,392.946673732435
2574,394.9080894180789,394.0539266410864,394.48100802958265
2575,395.0265683973908,391.67514338105445,393.35085588922266
2576,392.6672028297784,394.2167048343376,393.44195383205795
2577,393.7871045514751,393.4623674902159,393.6247360208455
2578,398.90849603715975,392.1390367732366,395.5237664051982
2579,393.7633513266584,395.99252804844014,394.87793968754926
2580,395.06683504710526,394.1000002843263,394.5834176657158
2581,395.8996770145795,397.2371261538416,396.5684015842105
2582,397.87056359289807,396.0932864382774,396.98192501558776
2583,397.80876582077207,396.0036948860228,396.9062303533974
2584,398.33720548692605,396.0036948860228,397.17045018647445
2585,397.1905961434446,395.9800730885356,396.5853346159901
2586,398.8823594699773,398.5056006923472,398.69398008116224
2587,395.0715712799837,394.8333366652138,394.95245397259873
2588,392.5676288935006,392.5331672829199,392.5503980882103
2589,394.9313594813708,393.7236064338539,394.32748295761235
2590,391.8393748734176,393.7595912263545,392.799483049886
2591,394.0813539637408,393.1828017713291,393.6320778675349
2592,394.12599902897534,393.2457755317868,393.68588728038105
2593,394.32565244013983,393.2457755317868,393.7857139859633
2594,392.00133436176463,393.9260515054695,392.96369293361704
2595,398.2365522516471,393.9964384161632,396.11649533390516
2596,394.4512653403559,393.9964384161632,394.22385187825955
2597,396.0388352537792,395.1950063715751,395.61692081267717
2598,394.9399201602985,395.6438482221294,395.29188419121397
2599,393.9430210202234,393.30222286578135,393.6226219430024
2600,396.8638252617679,396.2789423581238,396.5713838099458
2601,395.5532485263584,394.87982225418335,395.2165353902709
2602,397.7753470202743,397.2353963107332,397.50537166550373
2603,398.3660396458004,394.8282954360423,396.59716754092136
2604,398.2560657762724,394.8282954360423,396.54218060615733
2605,394.9387473109765,394.34813830146,394.6434428062182
2606,394.2830310805335,393.84971483916496,394.0663729598492
2607,393.2722258645578,394.7876953605253,394.0299606125416
2608,395.7572146076541,392.4111148160002,394.08416471182716
2609,398.1207999905428,392.4111148160002,395.2659574032715
2610,393.54755055055057,392.3843347114519,392.9659426310012
2611,391.8323785714286,392.3843347114519,392.10835664144025
2612,396.6715320038424,394.77933034088863,395.7254311723655
2613,394.1493602616807,394.77933034088863,394.46434530128465
2614,396.4372041103137,394.77933034088863,395.60826722560114
2615,398.01826712212574,394.7877285,396.40299781106285
2616,394.3885275738921,392.3898469958272,393.38918728485964
2617,392.7313699553035,392.3760284322667,392.55369919378506
2618,394.1633439038533,392.3125473247852,393.23794561431924
2619,392.6860553806626,393.4626899895597,393.07437268511114
2620,395.0649815582628,392.2544027427887,393.65969215052576
2621,395.5114556482041,392.1896,393.8505278241021
2622,392.49079730415497,392.17103883148127,392.3309180678181
2623,393.8748283098468,392.17103883148127,393.022933570664
2624,393.9904340322749,394.5580852826455,394.2742596574602
2625,395.7611183226359,395.3687747662557,395.5649465444458
2626,394.9311845984983,393.9312305713477,394.431207584923
2627,393.8135048952796,396.6498688318372,395.23168686355837
